text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20211114-AhmadDrivingStory;118;yes;paːs;<Not Sure>;paːs;passing;Eng;kerum;ker-um;do-pst.1sg;alhamdu lillah ɬe ʈraːi-a karik tʰna e laka muj tasu paːs ker-um;praise be to God three try-obl which be.prs.3m.sg like I.erg dist.obl.pl passing do-pst.1sg;By the Grace of Allah! I have passsed all the tree tries.;17;;;;;;;;;;;;
20211114-AhmadDrivingStory;135;yes;pas;<Not Sure>;pas;passing;Eng;kerumaː;ker-um-aː;do-pst.1sg-dat;giri kol tine sa gila-a pas ker-um-aː muj;then when that.obl prox.obl.sg thing-obl passing do-pst.1sg-dat I.erg;When I passed this test;17;;;;;;;;;;;;
20211114-AhmadDrivingStory;137;yes;paːs;<Not Sure>;paːs;passing;Eng;kerum;ker-um;do-pst.1sg;kaːkaː ʨi allah-n-a fazal au karam e sara karik tʰan e muj ʈraːi-a paːs ker-um ʦur-mi panʦ-mi ʈraːi-a;uncle that God-gen-m grace and erg/ins with which be.prs.3m.sg I.erg try-obl passing do-pst.1sg four-collect five-collect try-obl;Ie said that by the grace of Allah, uncle I passed all my trials;17;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;62.1;yes;madad;nf;madad;help;Ar;kemem;ke-mem;do-prs.1sg;sa manzi madad ke-mem;prox.obl.sg with/at help do-prs.1sg;None;19;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;62.2;yes;madad;nf;madad;help;Ar;kemem;ke-mem;do-prs.1sg;ãː sa manzi madad ke-mem;I prox.obl.sg with/at help do-prs.1sg;I am helping with him;19;;;;;;;;;;;;
20221015-GholamRazaqTellingFolkTale;50;yes;aɖar;n;aɖar;order;Eng;kerus;ker-us;do-pst.3sg;aɖar ker-us taːnu kara tine maːteht xalaq bot-i tasan-a paːtoi kara xalaq bot-i nijaː;order do-pst.3sg self's who there subordinate(?) people be.pst.3pl dist.gen.sg-m after who people be.pst.3pl;The king ordered his subordinates;19;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;98;yes;kʰela;n;kʰel-a;game;Ur;kemek;ke-mek;do-prs.1pl;asa kʰel-a ke-mek tasa ke-mek ʥa-i ɕiki waːri ki;prox.obl.sg game-obl do-prs.1pl dist.obl.sg do-prs.1pl say-cv so besides what;play different games;19;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;100;yes;kʰela;n;kʰel-a;game;Ur;ketok;ke-tok;do-prf.1pl;waːri aman-i ɖabla xargai ʥa-i se tʰini tasan-i kʰel-a ke-tok;besides our-f Double Khargai say-cv dist.sg be.prs.3f.sg dist.gen.sg-f game-obl do-prf.1pl;Also, we have a game called Double Khargai;19;;;;;;;;;;;;
20220409-RafeezUllahDarsolQuran;24;no;islaːh;n;islaːh;reformation;Ar;keika;ke-ik-a;do-vn-obl;awal sara ɕigaːli-an-a islaːh ke-ik-a ʂaʦi allah tabaːrak wa taaːlaː-e surat-i nisa-a naːzil ke-itus;first with woman-gen-m reformation do-vn-obl for great and glorious God-erg/ins surah Nisa-obl reveal(?) do-prf.3sg;First of all, Allah has revealed Surah Nisa for the reformation of women;;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;28;yes;ɕuro;n;ɕuro;start;Ar;kemek;ke-mek;do-prs.1pl;ɕuro ke-mek du zan kiftaːn b-imet;start do-prs.1pl two person captain be-prs.3pl;There are two captains in two groups;19;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;54;yes;kʰel;n;kʰel;game;Ur;kemet;ke-met;do-prs.3pl;ate muxtalif qism-an-i kʰel ke-met;here different kind-gen-f game do-prs.3pl;Different games are played here;19;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;31;yes;iftitah;n;iftitah;inauguration;Ar;kedaːus;ke-daːus;do-dist.pst.3sg;asan-i iftitah ke-daːus;prox.gen.sg-f inauguration do-dist.pst.3sg;He inaugurated it;19;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;51;yes;ter;adj;ter;passing;Psh;kemet;ke-met;do-prs.3pl;au taːnu waxt-a taːnu masrufiaːt-a ki te ter ke-met;and self's time-obl self's occupations(?)-obl here passing do-prs.3pl;And spend your free time here;9;;;;;;;;;;;;
20160110-GulMuhammadFolkTale;56;;raport;n;raport;report;Eng;keus;ke-us;do-pst.3sg;ate zamaːna-an-a wagila tʰana naː aːja dara tãːɽ-ãː ki ʥ-i ʥo bas raport ke-us;here time-gen-m thing be.prs.3m.sg come.pst.3sg up dat to come-cv okay report do-pst.3sg;The woman went and filed a report with the judge;;;;;;;;;;;;;
20160110-GulMuhammadFolkTale;57;;rapoʈ;n;rapoʈ;report;Eng;keji;ke-ji;do-cv;rapoʈ ke-ji ɬapimeni tiniãː ki bas pulus fed-ot pulus fed-i maːnuʂ-a daːmi tiniãː gaː-won;report do-cv that.dat to okay policeman arrive-pst.3pl policeman arrive-cv man-obl that.dat take-pst.3pl;Meanwhile, people gathered and the man was caught;;;;;;;;;;;;;
20230111-AhsanUllahDriver;59;yes;ter;adj;ter;passing;Psh;kemet;ke-met;do-prs.3pl;ajaː en tareqa e ʥwand ter ke-met;prox.erg/ins way erg/ins life passing do-prs.3pl;in this manner time passes;9;;;;;;;;;;;;
20230111-AhsanUllahDriver;40;yes;taŋ;n;taŋ;teasing;;kemet;ke-met;do-prs.3pl;parz-os-aː kaːʈ maːʈ koʦ-imet zanaːna-an-i kaːʈ bi koʦ-imet law taŋ ke-met ama;understand-pst.2sg-q card m-redupl want-prs.3pl woman-gen-f card add want-prs.3pl many teasing(?) do-prs.3pl we.obl;they ask for the ID Card, the ID Cards of women too, tease too much;19;;;;;;;;;;;;
20230111-AhsanUllahDriver;43;yes;taŋg;n;taŋg;teasing;;kemet;ke-met;do-prs.3pl;au darai gila kawaːti -an-a paːʈak-a ama law taŋg ke-met;and above thing Kawati gen-m check.post-obl we.obl very teasing(?) do-prs.3pl;tease us at kawati check post too;19;;;;;;;;;;;;
20230111-AhsanUllahDriver;47;yes;taŋg;n;taŋg;teasing;;kemet;ke-met;do-prs.3pl;inʈri ʥa-i law taŋg ke-met;entry say-cv very teasing(?) do-prs.3pl;tell us of entry and tease;18;;;;;;;;;;;;
20220809-HabibUllahNaimJanAboutShoping;83;yes;ter;adj;ter;passing;Psh;keitu;ke-itu;do-prf.2sg;mumaː tuĩ taːnai bi pãʦ kaːl sijaːsi daur ter ke-itu;uncle you.sg.erg self add five year politics time passing do-prf.2sg;Uncle you also spent five years in politics;19;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;60;yes;koɕiɕ;nf;koɕiɕ;attempt;Per;keika;ke-ika;do-fut.1pl;inɕaːllah koɕiɕ ke-ika ama;inshallah attempt do-fut.1pl we;inshaallah we will try;9;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;61;yes;koɕiɕ;nf;koɕiɕ;attempt;Per;keru;ker-u;do-imp.pl;e koɕiɕ ker-u ba asa dawaːiː-a aːn-u ba baj b-iba biaː;yes attempt do-imp.pl irr prox.obl.sg medicine-obl bring-imp.pl irr good be-fut.3sg;yes try to pay that;9;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;88;yes;koɕiɕ;nf;koɕiɕ;attempt;Per;kemek;ke-mek;do-prs.1pl;na ɬ-iton ba koɕiɕ ke-mek taːnu was mutaːbiq;not give-prf.3pl irr attempt do-prs.1pl self's strength(?) according.to;if they didn't pay it back, we try to manage;9;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;44;yes;hisaːba;<Not Sure>;hisaːb-a;counting;Ar;kera;ker-a;do-imp.sg;sana hisaːb-a ker-a;counting-obl do-imp.sg;calculate it;9;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;103;yes;daːxila;adj;daːxil-a;entered;Ar;kerok;ker-ok;do-pst.1pl;amaj giri tine daːxil-a ker-ok;we.erg then there entered-obl do-pst.1pl;i got admission there;?;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;98;yes;kʰulaːu;adj;kʰulaːu;opened;Ur;kerus;ker-us;do-pst.3sg;darai kaːliʥ kʰulaːu ker-us;above college opened do-pst.3sg;opened a college at Chitral;19;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;113;yes;promoʈ;n;promoʈ;promotion;Eng;keikani;ke-ik-an-i;do-vn-gen-f;au koɕiɕ waːri bi tʰini ama taːnu fuka promoʈ ke-ik-an-i;and attempt other add be.prs.3f.sg we self's promotion do-vn-gen-f;we try to get more success;9;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;19;yes;pesʈ;n;pesʈ;paste;Eng;kemaːnti;ke-maːnti;do-debit.imp;au ʈut pesʈ ke-maːnti roʦ -e ɕaːm -e;and tooth paste do-debit.imp morning erg/ins evening erg/ins;use the toothpaste in morning and evening;4;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;20;yes;pesʈ;n;pesʈ;paste;Eng;kemaːnbos;ke-maːnbos;do-ptcp.ipf-be.pst.2m.sg;ʈut pesʈ ke-maːnbos ba dara maːla ɬ-imaːntisa;tooth paste do-ptcp.ipf-be.pst.2m.sg irr up down give-debit.2sg;use the brush up and down;4;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;80;yes;pesʈ;n;pesʈ;paste;Eng;keisa;ke-isa;do-fut.2sg;du ʈem -a ʈut pesʈ ke-isa;two time obl tooth paste do-fut.2sg;do the toothpaste (brush the teeth twice);4;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;80;no;ʂaːli;n;ʂaːli;rice;;kemet;ke-met;do-prs.3pl;haranu-an-a karik ʈonɖul tʰana-e woj law maɕahur tʰana nori zijat xalaq ʂaːli ke-met ʂaːli ke tsa ke-met ʈonɖul ke tasa bikin-i tasa pena tenjna ble go-met;Arandu-gen-m which rice be.prs.3m.sg prox.sg very famous be.prs.3m.sg now many people rice do-prs.3pl rice do.cv dist.obl.sg do-prs.3pl rice do.cv dist.obl.sg sell-cv dist.obl.sg from from.there flour take-prs.3pl;They also grow rice in the paddy field and sell it after extracting rice from the paddy.;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;80;no;ʂaːli;n;ʂaːli;rice;;ke;ke;do.cv;haranu-an-a karik ʈonɖul tʰana-e woj law maɕahur tʰana nori zijat xalaq ʂaːli ke-met ʂaːli ke tsa ke-met ʈonɖul ke tasa bikin-i tasa pena tenjna ble go-met;Arandu-gen-m which rice be.prs.3m.sg prox.sg very famous be.prs.3m.sg now many people rice do-prs.3pl rice do.cv dist.obl.sg do-prs.3pl rice do.cv dist.obl.sg sell-cv dist.obl.sg from from.there flour take-prs.3pl;They also grow rice in the paddy field and sell it after extracting rice from the paddy.;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;80;no;ʈonɖul;n;ʈonɖul;rice;;ke;ke;do.cv;haranu-an-a karik ʈonɖul tʰana-e woj law maɕahur tʰana nori zijat xalaq ʂaːli ke-met ʂaːli ke tsa ke-met ʈonɖul ke tasa bikin-i tasa pena tenjna ble go-met;Arandu-gen-m which rice be.prs.3m.sg prox.sg very famous be.prs.3m.sg now many people rice do-prs.3pl rice do.cv dist.obl.sg do-prs.3pl rice do.cv dist.obl.sg sell-cv dist.obl.sg from from.there flour take-prs.3pl;They also grow rice in the paddy field and sell it after extracting rice from the paddy.;;;;;;;;;;;;;
20230624-AgricultureActivity;103;no;ʂaːli;n;ʂaːli;rice;;ketuwa;ke-tuwa;do-prf.1pl(?);jaraː amaj maːlai ja fala ʂaːli ke-tuwa waːri ki bumpali bi ke-tuwa parz-os-aː;yes we.erg below indf a.little(?) rice do-prf.1pl(?) besides some(thing) peanut add do-prf.1pl(?) understand-pst.2sg-q;we sow some paddy below and sow some peanuts, did you understand;;;;;;;;;;;;;
20220123-MulaAdinaLokDastan;203;no;rasm u rivaːʥa;n;rasm u rivaːʥ-a;rituals(?)-obl;Ar;keton;ke-ton;do-prf.3pl;ze musulaːn tʰanet ba bi time hindu-an-i rasm u rivaːʥ-a ke-ton;comp Muslims be.prs.3pl irr add dist.pl Hindi-gen-f rituals(?)-obl do-prf.3pl;The Guwars who have passed here, even if the Muslims have passed away, have performed the rites of the Hindus;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;137;yes;pisʈ;n;pisʈ;paste;Eng;keru;ker-u;do-pst.2sg;ʈem ʈem-e sar ʈut pisʈ ker-u ba;time time-erg/ins according.to tooth paste do-pst.2sg irr;brush regullarly;4;;;;;;;;;;;;
20211010-AslamJanStory;45;no;dera;n;dera;room;;kewonaː̄;ke-won-aː̄;do-pst.3pl-dat;haranu ʥ-i te dera ke-won-aː̄ tine mazaːil e ɬ-itus;Arandu come-cv here room do-pst.3pl-dat there missile erg/ins give-prf.3sg;when people came to Arundu then a misile is fired from there;;;;;;;;;;;;;
20230624-AgricultureActivity;127;yes;maraz;n;maraz;patient;Ar;kerus;ker-us;do-pst.3sg;unzukaːl woj maːlai aman-a te alaːqa-a palaːn saːf maraz ker-us;this.year prox.sg below our-m dist.obl.sg area-obl onion all patient do-pst.3sg;This year, why did onion disease spread in our area?;8;;;;;;;;;;;;
20211107-GulLifeStory;28;yes;audas;<Not Sure>;audas;pee;Psh;ke;ke;do.cv;aː beʂaːmi uʂʈ-i di audas ke;I when(?) get.up-cv go.cv pee do.cv;None;4;;;;;;;;;;;;
20221009-InamullahCuttingfruit;9;yes;amluk;n;amluk;persimmon;;kerimaːn;ker-imaːn;do-prs.3sg;au woj amluk ker-imaːn ate;and prox.sg persimmon do-prs.3sg here;plugging the persimons.;8;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;100;no;boʥai;n;boʥai;sack;;keiba;ke-iba;do-fut.3sg;woiː du naɽ tana kam kam a du ɬe boʥai ke-iba;prox.sg two close.area be.prs.3m.sg little little two three sack do-fut.3sg;This is two kanals of land, about three sacks of wheat will come from here;;;;;;;;;;;;;
20220123-MAShahAdbiSargarmi;171;yes;hadikaː;n;hadika-a;place;;kaitum;ka-itum;do-prf.1sg;voi muxtasar graːmar-a muj ite hadika-a ka-itum;prox.sg short grammar-obl I.erg here place(?)-obl do-prf.1sg;i have made a brief grammer here;18;;;;;;;;;;;;
20230624-AgricultureActivity;233;yes;iʂʈaːu;n;iʂʈaːu;planting;;kemet;ke-met;do-prs.3pl;behtariːn wu baːl-a behtariːn iʂʈaːu ke-met;best prox.sg look-imp.sg best planting do-prs.3pl;??;8;;;;;;;;;;;;
20220417-RahimUllahZamidari;41;yes;iʂʈaːu;n;iʂʈaːu;planting;;kemet;ke-met;do-prs.3pl;ʨʰe ʥulaːi-a iʂʈaːu ke-met;six July-obl planting do-prs.3pl;Paneri of this paddy is often planted on the 6th of July;8;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;176;no;xafa;adj;xafa;sad;Per;keus;ke-us;do-pst.3sg;teki ʥu teni bi gila ke-i ama bi xafa ke-us;dist.erg.sg add thing do-cv we add sad do-pst.3sg;We were also saddened to hear this;;;;;;;;;;;;;
20151225-DinMuhammadFolkTale;114;;hifaːzat;n;hifaːzat;safety;Ar;kema;ke-ma;do-fut.1sg;ʥa-us-e ãː ton-i hifaːzat ke-ma ɕe ʥa-us-ãː law baj tʰana ʥa-us baj tʰana ʥa-i ta pairona ki saːga-a go-i ʦʰaːnimen aːj-i;say-pst.3sg I your-f safety do-fut.1sg that say-pst.3sg-dat very good be.prs.3m.sg say-pst.3sg good be.prs.3m.sg say-cv ash-obl take-cv come-cv;I will protect you, the girl also said yes and left.;;;;;;;;;;;;;
20220406-AtiqWorkingAtGarden;15;no;hifaːzat;n;hifaːzat;safety;Ar;kemet;ke-met;do-prs.3pl;tasãː ki paːʂ tala-met tasan-i hifaːzat ke-met au asa giri gila ke-met ʈem ʈem-a hafta haft-aː aːu ʂa-met;dist.dat.sg to dung put-prs.3pl dist.gen.sg-f safety do-prs.3pl and prox.obl.sg then thing do-prs.3pl time time-obl Saturday water send-prs.3pl;Then we add fertilizer and give timely water for a good harvest.;;;;;;;;;;;;;
20220417-RahimUllahZamidari;47;yes;iʂʈaːu;n;iʂʈaːu;planting;;kemet;ke-met;do-prs.3pl;au tenia pat giri tasa baːuʈ-a tala-met terʨaːpera baːuʈ-a tala-i parz-us-aː giri ʥo ʂaːli-e-an-i biu-a kʰaː-i iʂʈaːu ke-met;and that.dat after then dist.obl.sg obl put-prs.3pl obl put-cv understand-pst.3sg-q then rice-gen-f paneeri-obl take.out-cv planting do-prs.3pl;After that the trails are made and then the cheese is paneri in the field.;8;;;;;;;;;;;;
20220417-RahimUllahZamidari;49;yes;iʂʈau;n;iʂʈau;planting;;kemet;ke-met;do-prs.3pl;iʂʈau-an woj tareqa tʰana ʨi nun daʂ ʦʰam-an-a zaːtak ke aːn-i parz-us-aː au tasu waɽai iʂʈau ke-met;planting-gen prox.sg way be.prs.3m.sg that today ten gen-m young.people do.cv bring-cv understand-pst.3sg-q and dist.obl.pl people(?) planting do-prs.3pl;This method is that nine or ten youths are collected from the neighborhood and they are then used as ushers to make paddy Paniri.;8;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;91;no;lonʨaiani;nm;lonʨai-an-i;salt-tea-gen-f;;sat keus;sat ke-us;do.invite-pst.3sg;se giri baːl-ok-ãː ɕer-e amãː lonʨai-an-i sat ke-us tine ɕer-a manzi niʂ-ok;dist.sg then look-pst.1pl-dat Sher-erg/ins we.dat salt-tea-gen-f do.invite-pst.3sg there Sher-obl with/at sit-pst.1pl;When we met Sher, he invited us for salted tea and we accepted and sat with him.;;;;;;;;;;;;;
20221101-MuhammadShahMechanic;97;no;tasilie;n;tasili-e;satisfaction(?)-erg/ins;?;kei;ke-i;do-cv;taːdi warkɕaːp-a baːl-a taːdi na b-imaːn ɬam-a tasili-e ke-i;haste workshop-obl look-imp.sg haste not be-prs.3sg work-obl satisfaction(?)-erg/ins do-cv;Work is not done in haste, work must be done with satisfaction;;;;;;;;;;;;;
20220124-SadaatVisitAkroiToArandugole;137;no;itifaq;adj;itifaq;satisfied;Ar;kerema;ker-ema;do-fut.1sg;te rataj ãː itifaq ker-ema wassalaːm;dist.obl.sg on I satisfied do-fut.1sg greetings;I am satisfied with this and greetings;;;;;;;;;;;;;
20220417-RahimUllahZamidari;50;yes;iʂʈaːu;n;iʂʈaːu;planting;;kerana;ker-ana;do;len-e ɬi wuʈ bi iʂʈaːu ker-ana tʰana ja genʈ-a du ɬe genʈ-aː ki xatum b-imaːn;line-erg/ins by standing add planting do be.prs.3m.sg indf hour-obl two three hour-dat to absent be-prs.3sg;In the field, these boys do this by making lines.;8;;;;;;;;;;;;
20230624-AgricultureActivity;3;yes;iʂʈaːu;n;iʂʈaːu;planting;;kerimet;ker-imet;do-prs.3pl;a zaːtak iʂʈaːu ker-imet;young.people planting do-prs.3pl;the boys are cultivating seedling of paddy;8;;;;;;;;;;;;
20230624-AgricultureActivity;17;yes;iʂʈau;n;iʂʈau;planting;;kemet;ke-met;do-prs.3pl;ime zaːtak baːl-a ɕil-i ʂobaːn-i iʂʈau ke-met ta-mes-aː;prox.pl young.people look-imp.sg such-f beautiful-f planting do-prs.3pl see-prs.2sg-q;see how the boys are cultivating the paddy;8;;;;;;;;;;;;
20230624-AgricultureActivity;73;yes;iʂʈaːu;n;iʂʈaːu;planting;;keriton;ker-iton;do-prf.3pl;naj law mazdaːr iʂʈaːu ker-iton;no very good(?) planting do-prf.3pl;no they had sowed very well;8;;;;;;;;;;;;
20230624-AgricultureActivity;74;yes;iʂʈaːu;n;iʂʈaːu;planting;;kemet;ke-met;do-prs.3pl;parz-os-aː ie iʂʈaːu law ʂobaːn-i iʂʈaːu ke-met zaːtak;understand-pst.2sg-q yes planting very beautiful-f planting do-prs.3pl young.people;undrestand, Yes, the boys are sowing very well;8;;;;;;;;;;;;
20230519-GroupConversationBetweenSharifUllahBahramKhanSharhussanAndImtiazAhmad;227;no;patael;n;patael;sehri;;ke;ke;do.cv;giri pek tilaːwat ke-i au patael ke namaːz ke giri pe-mek;then a.little Quran.reciting do-cv and sehri do.cv prayer do.cv then sleep-prs.1pl;then recite the Quran a little, offer the prayer and go to sleep;;;;;;;;;;;;;
20230624-AgricultureActivity;210;yes;iʂʈaːu;n;iʂʈaːu;planting;;ketus;ke-tus;do-prf.3sg;bumpali nim-aːji -a bumpali ke-tus nim-aːji -a iʂʈaːu ke-tus;peanut half obl peanut do-prf.3sg half obl planting do-prf.3sg;he has cultivated halh peanuts and half paddy;8;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;14;yes;waqaf;n;waqaf;donation;Ar;keus;ke-us;do-pst.3sg;marhum rahmat wali e marhum e sa madrasa-a waqaf ke-us;late Rahmat Wali erg/ins late erg/ins prox.obl.sg madrasa-obl donation(?) do-pst.3sg;late Rahmat Wali donated to madrasah;19;;;;;;;;;;;;
20211003-RahimFarming;97;no;tanai;n;tanai;self;;kei;ke-i;do-cv;taːnu zamindaːri-a tanai ke-i;self's farming-obl self do-cv;he was having his work himself.;;;;;;;;;;;;;
20220909-GulamBuDinDriver;30;no;taːnai;n;taːnai;self;;kemek;ke-mek;do-prs.1pl;laka law ɬam-a ama taːnai ke-mek te gaːɽai-an-a manzi;like very work-obl we self do-prs.1pl dist.obl.sg car-gen-m with/at;Most of the time we make our own;;;;;;;;;;;;;
20230114-FazalMolaKaTanoor;27;no;taːnai;n;taːnai;self;;keu;ke-u;do-pst.2sg;nanaː waːri taːnu jagila-an-a baːraː taːnu zindagi -an-a baːraː ja kata baːti tui taːnai ke-u ba laka law baj b-iba;brother besides self's indf-thing-gen-m about self's life gen-m about indf a.few word you.sg.erg self do-pst.2sg irr like very good be-fut.3sg;well, ealder brother let share something about your life with us;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;79;no;taːnai;n;taːnai;self;;kemek;ke-mek;do-prs.1pl;tasun-a ilaːʥ-naːm -a taːnai ke-mek taːnai henɖal ke-mek;dist.gen.pl-m treatment-pl obl self do-prs.1pl self handling do-prs.1pl;just do that type of treatment;;;;;;;;;;;;;
20230215-SharGhaniTreatmentWitPatient;83;no;taːnai;n;taːnai;self;;kemek;ke-mek;do-prs.1pl;ɕiki nori ama meɖikal-i bi piaːn-imek sarʥikal ɬam -a bi ama taːnai ke-mek;so now we medical-nmlz add know-prs.1pl surgical work obl add we self do-prs.1pl;in that way now we know the medical and surgical works both;;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;49;yes;ɕuru;n;ɕuru;start;Ar;ketu;ke-tu;do-prf.2sg;tuĩ hifiz ɕuru ke-tu niaː;you.sg.erg Quran.memorizer start do-prf.2sg;have you started memorizing(the Quraan);22;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;50;yes;ɕuru;n;ɕuru;start;Ar;ketu;ke-tu;do-prf.2sg;tu naːzira quraːn ɕuru ke-tu najaː;you.sg nazirah(Quaran.reading) Quran start do-prf.2sg;you have started nazirah(basic Quran reading) quran;22;;;;;;;;;;;;
20230514-ConversationBetweenZahairShahAndHabibUmer;71;yes;goit;<Not Sure>;goit;plough;;keji;ke-ji;do-cv;ãː leɬ meɬ ke-ika tʰreɕarmeɕar ke-ji goit moit ke-ji;I harvest m-redupl do-fut.1pl thresher-m-redupl do-cv plough m-redupl do-cv;Yes, wheat harvest is followed by thresher and so on will plow the field;8;;;;;;;;;;;;
20211003-AliIntrwPolitics;93;no;xidmat;nf;xidmat;service;Ar;keresa;ker-esa;do-fut.2sg;laːm-a ʂaʦi laka ki qism-an-i xidmat ker-esa;village-obl for like what kind-gen-f service do-fut.2sg;what kind of services you will rebder for the village.;;;;;;;;;;;;;
20211003-SardarIntrwPoetry;98;no;xidmat;nf;xidmat;service;Ar;ketus;ke-tus;do-prf.3sg;ɖaːkʈar saːnen saːib-e gawar adab-a ʂaʦi law ɖal xidmat ke-tus;doctor Saneen Sir-erg/ins Gawar literature-obl for very big service do-prf.3sg;Dr. Sanin Sahib has done a great service for Gawarbati;;;;;;;;;;;;;
20220417-RahimUllahZamidari;22;yes;goit;n;goit;plough;;kemetaː;ke-met-aː;do-prs.3pl;asa goit ke-met-aː xo naj kuʂ-imet;prox.obl.sg plough do-prs.3pl but no dig-prs.3pl;For this, the solution is run or dug with a spade;8;;;;;;;;;;;;
20220417-RahimUllahZamidari;23;yes;goit;n;goit;plough;;ket;ke-t;do-pst.3pl;asa awal ɖal bikili-a nun daʂ zan ʈopalit ba ja bikili-a goit ke-t;prox.obl.sg first big field-obl today ten person gather-pst.3pl irr indf field-obl plough do-pst.3pl;Earlier many people used to get together and plough the field;8;;;;;;;;;;;;
20220417-RahimUllahZamidari;44;yes;goit;n;goit;plough;;ket;ke-t;do-pst.3pl;asa giri maːɕin aːn-i awal gaː-e ɬi goit ke-t nori maːɕin-e maːɕin-e goit ke-i parz-us-aː asa giri tine aːu ʂa-i hiraːi ke-met;prox.obl.sg then machine bring-cv first bull-erg/ins by plough do-pst.3pl now machine-erg/ins machine-erg/ins plough do-cv understand-pst.3sg-q prox.obl.sg then there water send-cv mud do-prs.3pl;Before the tractor, we used to run the solution with oxen, now the era of machines has come, so we run the solution in the field, then apply water and make the whole field muddy.;8;;;;;;;;;;;;
